pickup_spot,dropoff_spot,min_dep_time
108426,118811,47531
3246,83410,47532
88706,129014,47533
71617,53845,47535
150746,131246,47545
98006,105603,47550
8577,4728,47553
53517,91256,47554
28274,39997,47561
24631,155217,47563
118867,134087,47567
9438,38255,47571
33574,34055,47579
29694,51959,47580
100235,32475,47581
80380,39943,47584
21016,50291,47588
11044,94576,47591
72892,105756,47591
36676,136575,47595
149713,150992,47595
96937,159659,47597
18443,99181,47603
29188,64999,47606
394,104914,47607
106275,150501,47608
52182,19231,47620
122556,86021,47625
18147,2494,47631
9491,23597,47631
46130,78405,47633
122115,13470,47638
144749,16883,47643
76572,152414,47643
67467,3947,47655
70104,7328,47659
49720,76390,47661
72282,56258,47663
93685,103476,47664
93685,122854,47664
149722,42325,47664
88295,52443,47665
29614,98949,47666
83998,62536,47666
18096,109415,47667
75183,37279,47668
94570,129975,47670
90443,91256,47672
15304,15752,47681
149791,93615,47684
10854,35673,47690
39809,78740,47691
59753,25423,47692
132845,15469,47693
97904,122006,47694
77250,154009,47705
150998,40249,47706
8656,121328,47710
142117,146901,47718
125803,14703,47722
131008,154506,47722
5080,119359,47725
148808,58000,47726
23690,51469,47728
63412,87626,47728
86785,84579,47730
74838,146963,47730
66816,55202,47734
1115,33959,47736
117042,38263,47738
147124,82063,47750
155497,26905,47751
84684,10820,47755
122327,6112,47757
128020,107464,47760
101166,24495,47761
78763,148226,47766
60261,140504,47768
129453,50276,47773
87708,127752,47778
58729,114015,47781
38329,97019,47781
70794,159799,47782
15711,52113,47784
19625,52378,47786
7465,103015,47795
86320,62884,47796
93659,132845,47802
61291,110704,47808
63353,101319,47809
158576,159416,47809
27582,66931,47812
142455,109901,47817
2142,142384,47825
59531,15975,47832
41366,126220,47837
137685,20883,47840
45165,3481,47842
39090,125671,47844
95027,57062,47845
118188,104199,47848
106019,28698,47853
35879,16455,47857
46133,16844,47869
74600,24795,47873
13836,138800,47876
28122,152705,47876
27714,109236,47881
125185,45306,47883
58509,83158,47887
114525,156182,47890
113277,5439,47898
72452,76899,47902
95716,115864,47907
34070,96085,47913
128061,57120,47920
155357,97141,47921
159263,105998,47925
108407,7469,47933
116459,60863,47937
40419,134872,47941
46636,102279,47958
8843,31597,47960
36429,109646,47961
96329,146871,47962
98476,125598,47962
18566,119512,47962
43076,70245,47963
46299,89889,47964
156197,84351,47971
145804,98573,47973
54819,128132,47975
53197,59116,47978
86250,13296,47980
21675,104266,47985
80386,115489,47987
9937,27334,47998
153081,111007,47998
28301,8657,47999
131225,50765,48000
21168,17843,48006
71746,16699,48010
4334,43567,48011
142493,11076,48016
39403,144318,48031
18241,103608,48032
73698,91500,48033
33437,5461,48034
55345,113553,48036
95844,249,48038
5347,140996,48040
68868,152897,48041
94710,136716,48042
19482,33520,48045
112152,35946,48048
85026,38679,48050
115416,5812,48056
14068,137677,48057
127002,34035,48062
110251,73903,48063
39177,22170,48064
35069,129134,48064
33699,112892,48066
152335,129687,48071
92321,156250,48071
58509,59595,48073
95621,29604,48081
58117,138234,48092
8789,158646,48093
65955,123901,48094
37181,48277,48098
15767,52795,48100
85526,33437,48113
100485,146725,48115
112475,73760,48118
138411,137678,48118
137989,92349,48122
30235,129687,48126
121259,104256,48126
19840,64745,48127
152365,27038,48128
157447,66876,48129
33951,2175,48129
24195,25909,48131
115170,147047,48138
18401,72838,48138
41794,153007,48141
28303,160784,48142
26965,149408,48143
50649,50494,48146
58670,21521,48153
96101,63686,48154
134872,131923,48156
14917,42607,48157
152126,34191,48162
104139,153719,48164
154889,147612,48167
78165,159482,48170
141230,44010,48171
157442,145531,48175
53089,30857,48176
91662,140239,48176
47972,33953,48177
101858,144158,48179
35259,88392,48179
43076,139575,48179
55567,153888,48180
699,1257,48182
24643,150771,48189
81200,38797,48190
469,29498,48191
58486,83456,48192
13814,7064,48196
101641,5299,48206
52359,40071,48215
52606,11659,48216
57983,58375,48216
34082,103651,48220
38138,10062,48222
47699,16071,48224
91256,23004,48226
25962,146048,48228
138049,57106,48244
89310,9619,48246
24795,125249,48246
102809,139322,48251
37317,82937,48255
149022,90923,48271
154625,14952,48280
102305,66253,48286
83975,96801,48291
92115,126884,48294
16109,8891,48295
121650,115667,48299
133760,39154,48301
18357,56084,48311
144181,103219,48313
132307,34355,48315
67094,108176,48315
101517,123511,48318
71204,114015,48325
73914,93027,48327
56092,8833,48329
51958,86446,48330
61920,52345,48345
131716,17639,48348
14522,77908,48349
15469,151041,48349
11070,149054,48354
138930,66128,48355
105311,153598,48359
140846,38983,48364
144639,87396,48365
36898,77431,48371
94889,136911,48372
58509,19561,48373
58509,75982,48373
57147,56846,48373
112054,152390,48375
76192,40116,48375
14603,113630,48377
40759,78915,48380
9290,86156,48385
120896,131647,48395
82100,20831,48398
147966,135239,48403
21277,32145,48411
116526,60000,48414
61140,126471,48425
120599,15072,48427
41266,143461,48434
122426,8770,48435
102289,77413,48437
33907,44713,48450
57436,156908,48454
114022,32721,48456
79246,37285,48466
52615,84686,48472
47539,72294,48473
55202,73007,48475
58716,121221,48478
26111,81032,48479
27172,36779,48480
13255,60391,48482
157057,101197,48493
145665,78171,48498
82574,33184,48499
140253,131419,48500
44120,110333,48514
112082,134963,48514
4099,127718,48522
147511,122570,48523
40094,64019,48525
15019,78190,48526
122572,149446,48528
9517,96079,48530
19537,86922,48533
136108,14705,48536
14580,43631,48539
44358,111853,48539
140159,32754,48545
34684,5881,48547
33864,34102,48547
28010,141864,48548
39360,148551,48550
68038,10892,48551
153247,19104,48552
8734,115274,48555
113719,64857,48558
1671,87552,48569
20237,70245,48571
63790,16709,48574
103663,155605,48575
53569,114776,48583
112092,75900,48586
76899,90416,48601
9413,141122,48606
113222,108148,48607
140239,91546,48623
145359,78868,48628
27442,11359,48641
4508,145665,48641
40141,47999,48648
103938,135297,48651
76228,43606,48653
72882,112904,48660
3993,125859,48665
119838,13920,48666
90420,72943,48667
87184,144697,48668
129864,59614,48669
148018,1850,48672
124723,26403,48674
36874,112126,48678
113630,27024,48680
24635,93861,48685
12418,144845,48686
39203,83554,48687
120646,47007,48690
85511,76851,48692
29793,39396,48697
10033,64794,48699
39172,148933,48705
22722,87059,48707
87309,153249,48722
138385,152397,48732
105659,109206,48734
82063,6133,48740
31971,44104,48741
19318,53543,48743
65859,122328,48747
121627,12186,48756
6184,97085,48757
122314,29690,48761
91647,158942,48762
18030,128547,48781
73009,104183,48783
109541,57705,48787
118254,73906,48789
35528,142330,48789
138892,154989,48789
90052,50578,48790
31289,135283,48791
62216,30292,48795
107475,35464,48795
50494,154188,48797
96795,98371,48802
134583,149714,48805
5443,114175,48813
123744,106357,48816
23633,57133,48820
56395,55867,48825
144677,68196,48828
35984,134355,48829
110141,78202,48830
86135,18133,48831
93081,56999,48832
94710,58509,48833
83677,98726,48837
7864,60714,48839
102003,66025,48848
13427,91256,48855
17989,54148,48863
147052,79242,48867
33,144152,48870
34907,15975,48873
96085,33886,48877
156250,30874,48880
151065,72477,48882
730,13960,48885
32871,140763,48890
123742,90060,48893
73760,100315,48897
52196,88473,48900
11228,365,48903
158461,123829,48910
154625,20879,48916
6483,18645,48916
79273,55575,48922
74326,47371,48925
120506,78125,48934
146514,50688,48939
28513,69441,48940
24445,72856,48940
85304,11552,48956
156494,118675,48960
102498,149762,48962
50892,159257,48963
118995,89429,48963
147383,37419,48964
93888,95266,48966
2884,66967,48967
25202,28171,48969
117046,88437,48976
135265,38811,48981
103789,91688,48982
4494,142758,48989
28483,67320,48997
158570,136711,49009
77818,118779,49010
144164,8164,49020
119359,145645,49023
133389,113345,49026
109335,138523,49031
22648,55633,49034
46723,90114,49035
4351,85857,49037
47554,47623,49042
73988,159703,49044
122414,13069,49051
129771,33588,49054
104519,123827,49057
83977,160836,49060
155884,90433,49060
25580,47334,49064
26760,93940,49067
118285,141864,49067
101539,73869,49074
121541,100629,49089
4291,59116,49093
158387,13840,49099
14893,49115,49104
160382,106017,49105
84541,60615,49109
138074,157277,49111
1311,17047,49112
146205,56677,49112
154596,123744,49119
83943,114049,49126
135128,117949,49128
116422,133811,49131
138542,47623,49140
54681,34578,49143
101788,144191,49152
144507,35419,49156
124006,86789,49159
101800,156826,49166
149527,82441,49170
129301,138424,49170
18649,113736,49173
75707,150669,49173
35688,103664,49174
156173,129975,49180
110831,17923,49182
23608,54311,49185
48224,8393,49186
138345,13193,49187
141518,140018,49195
16147,117719,49196
133270,33965,49198
65321,9,49199
112023,50675,49200
14180,20201,49201
84551,7455,49206
12164,68456,49207
26031,8020,49208
137223,69853,49215
21673,132901,49216
41550,89545,49218
64536,133138,49220
83851,87332,49221
76319,97149,49224
34972,112056,49226
38263,15525,49227
118700,27674,49229
145865,136612,49230
90028,138132,49234
141353,110536,49237
109275,58228,49237
128620,16129,49238
108380,76570,49239
13069,122186,49241
37367,101813,49243
137773,49339,49246
9670,363,49249
130432,36647,49250
148488,121944,49256
52865,92301,49260
123511,65164,49265
160689,30115,49268
112724,134662,49272
104256,96225,49274
17639,24394,49278
121177,103203,49278
149408,36900,49279
131384,6651,49283
8656,141293,49285
144828,61787,49286
154259,102830,49293
51970,92170,49296
108176,15397,49304
9740,61767,49311
109269,151350,49312
18882,155647,49315
102113,37317,49329
133555,33975,49330
17365,34764,49332
111833,141526,49336
9824,66851,49336
101961,54285,49337
51583,127664,49337
98006,86553,49341
45165,91043,49342
33886,65947,49352
136163,31,49357
101788,123744,49362
13920,87396,49364
11027,27557,49365
62844,127700,49368
77678,77827,49368
47623,111622,49369
38596,76153,49371
100541,23881,49372
25478,63849,49373
118083,105197,49377
94155,70989,49395
122754,140143,49396
142930,53254,49397
158585,75301,49398
135354,136612,49407
152446,47684,49416
96569,84250,49418
135498,133945,49426
16455,72050,49433
74005,125,49440
21521,102805,49445
113887,94338,49446
5475,16904,49449
25658,93857,49449
112046,109484,49468
156479,91477,49474
72261,126834,49475
60763,53508,49481
76844,65120,49485
54370,130938,49487
22573,93888,49493
145645,57317,49497
148050,120561,49498
89768,28702,49505
28268,123822,49508
19542,8177,49513
60482,51731,49514
102113,135959,49514
118735,105402,49518
14734,63401,49518
22301,90022,49520
123829,68758,49525
15309,149408,49530
65237,22990,49535
86739,118258,49537
35309,153826,49540
115864,14522,49544
131581,26597,49550
26420,159608,49554
31995,136703,49555
142188,142272,49558
121543,8054,49559
22019,31617,49559
110442,128981,49559
38382,45306,49561
25152,147577,49567
37185,106827,49570
110428,9882,49570
32388,13960,49574
70245,100339,49574
138000,138008,49576
145934,135333,49583
22975,159051,49583
66336,70625,49587
137438,2422,49591
145399,29494,49593
137530,32494,49594
133816,110172,49594
142252,119019,49596
116370,112370,49602
56637,43253,49607
112029,146364,49614
2932,33879,49617
5332,99162,49634
34198,111682,49642
34903,23689,49648
96221,11088,49649
44335,90107,49650
37668,363,49660
22603,26506,49662
51416,30250,49667
76390,129133,49668
12012,81336,49669
89212,33858,49670
145437,129133,49670
34764,113349,49673
42683,149408,49685
110799,5775,49685
117607,149720,49685
105333,17741,49694
10820,99226,49695
114015,58729,49695
127991,101487,49699
44784,154948,49701
22182,160442,49706
28771,137753,49708
72854,92439,49716
11088,733,49717
13296,13279,49722
133968,122106,49722
127296,66265,49727
62998,156461,49731
86244,25568,49735
113205,144693,49736
135798,67275,49742
17693,134653,49745
13276,35886,49748
112688,57124,49751
103584,63539,49752
50280,113012,49759
122691,133242,49760
11488,145471,49762
119168,85865,49764
140657,70116,49767
144847,87641,49770
118735,78915,49773
19548,24666,49780
11274,139336,49784
138523,102730,49786
62018,81237,49790
19618,106293,49792
19618,134507,49792
144635,152073,49793
81923,26244,49808
73680,24412,49809
14703,82937,49810
111853,153112,49811
159482,147052,49812
34191,152126,49814
20320,110892,49822
90919,152317,49824
141864,117818,49829
43203,105819,49833
8764,126044,49833
93889,102115,49837
68200,8081,49838
35544,147399,49843
89803,72503,49848
18172,120063,49849
46574,47302,49868
39608,53040,49870
102463,136118,49870
143110,53036,49871
134414,89012,49873
2838,81235,49876
41429,1524,49882
68842,109294,49890
130254,77738,49890
102180,147103,49893
96079,9517,49898
98949,7882,49900
62074,53071,49909
98111,28265,49912
72477,151065,49914
138379,138385,49921
93511,142208,49922
86610,37876,49927
8109,151587,49928
39396,56657,49937
87509,46091,49942
24687,154122,49944
106796,122564,49946
5761,26661,49947
82046,130934,49948
72816,96073,49960
12384,95627,49962
105807,95400,49964
139072,2115,49967
30857,60890,49969
48277,37181,49974
85760,120077,49978
5461,33437,49979
104662,97395,49983
25423,140574,49985
131506,97490,49987
81477,65644,49988
95538,95566,49989
159659,112887,49999
47414,118581,50009
56242,7864,50015
76441,9064,50015
68690,97141,50019
94696,110087,50020
5423,154710,50032
149446,122519,50033
62840,38596,50036
96159,148544,50037
143818,152172,50046
145687,64949,50048
26506,154450,50051
29604,27369,50055
123923,74649,50055
158942,148484,50055
90085,24034,50059
142107,146655,50061
99416,93277,50065
17693,77487,50066
136046,53533,50067
83943,90297,50070
100245,7867,50079
27674,85215,50083
147121,108348,50086
4728,56708,50092
135160,152739,50094
60763,23926,50109
1857,95540,50112
67510,72590,50119
27924,110809,50125
134773,81018,50125
64477,10466,50132
78167,26504,50142
18839,78207,50143
47610,151601,50147
76806,65237,50149
22170,130131,50151
68154,68666,50155
132397,144095,50158
94747,25958,50160
154596,50543,50165
11359,146285,50167
4458,109007,50168
37900,152244,50170
137677,91751,50170
39154,96616,50174
24883,29638,50174
63193,64185,50178
99869,44301,50186
35101,115036,50187
158854,92221,50190
73349,33144,50191
19231,44780,50192
114480,53071,50194
71893,23402,50197
132713,102797,50198
54535,106142,50204
93659,9489,50205
87418,25529,50205
137289,90649,50205
144486,65412,50205
146738,101829,50206
24171,46551,50210
81162,24235,50213
132587,2336,50213
9757,18966,50215
112984,26287,50217
27334,107853,50220
118395,114868,50221
117180,38263,50224
47371,74326,50227
58509,77200,50233
58509,94704,50233
153653,99381,50244
59116,61926,50247
3219,404,50248
127698,111532,50251
90048,156984,50257
147612,154889,50258
32721,88100,50262
7064,13814,50266
152397,138385,50270
93940,5107,50277
73906,42825,50284
5881,34684,50286
103330,32562,50287
56092,10438,50289
37808,74005,50298
66098,32145,50299
18810,108190,50302
144152,72074,50306
101647,126861,50307
36985,122298,50308
156353,6988,50309
24757,144697,50314
151350,119210,50321
77634,72288,50322
147943,125897,50330
21568,103326,50333
76868,67686,50334
76390,87204,50335
140295,142315,50335
1937,154254,50335
127752,30049,50339
135297,83456,50341
41774,118033,50341
102805,104599,50342
136103,148806,50344
33,139591,50344
153263,123340,50351
113992,44828,50356
39598,57583,50358
33153,118107,50359
23194,62273,50364
50775,23682,50369
152475,34964,50374
142870,149030,50379
106867,3596,50380
64745,80931,50382
64970,141255,50383
33665,56482,50383
135128,92221,50385
135034,45768,50386
12182,33893,50387
33007,25058,50388
9334,142041,50389
27642,76899,50390
62395,145218,50391
13353,38779,50392
128547,158562,50395
125249,112079,50395
269,137717,50397
119270,57350,50398
128243,2041,50401
138124,59556,50401
104226,16898,50402
16709,148992,50404
128282,101818,50409
53543,28665,50410
108356,141078,50416
47730,107171,50417
30794,139623,50423
37163,141781,50424
133605,107785,50425
124491,142814,50430
104028,47623,50431
96781,81709,50432
16844,89545,50433
57758,7882,50436
140273,33469,50436
16113,122642,50445
99614,66255,50445
37161,159608,50446
39471,116081,50447
72286,80804,50451
24093,57705,50454
90638,95725,50463
114175,77747,50464
95599,145533,50468
7906,16051,50470
141295,43461,50472
42703,104786,50474
58000,102364,50477
149408,155132,50479
121328,41908,50479
134819,116776,50484
133201,16005,50489
129771,97158,50491
91546,36460,50493
89889,142962,50497
121650,30650,50500
104183,73030,50500
38811,62604,50502
37303,87195,50504
149714,145380,50504
11552,76844,50506
54782,116214,50509
15309,46273,50509
36779,74173,50514
160860,158842,50515
20808,68758,50515
68758,34744,50521
102865,138523,50522
29604,259,50523
74154,97205,50524
32511,138618,50530
143806,91355,50536
139579,117324,50536
108163,89993,50537
3211,157063,50540
69438,29235,50543
117978,117878,50549
135820,5673,50560
126884,72103,50562
91625,58115,50562
48629,97820,50565
732,35376,50566
70116,4779,50567
43846,74784,50579
155132,72560,50579
61461,62187,50585
41693,73409,50596
138908,134929,50600
60000,116526,50602
148933,126898,50611
43631,142420,50618
87332,83851,50618
30762,152340,50621
31517,62239,50627
60338,61513,50629
57854,62731,50630
27557,46801,50638
22081,158881,50638
78896,112392,50640
9683,147414,50640
80980,132176,50642
49965,83615,50645
136888,102314,50646
119774,81640,50653
76851,85511,50657
72282,18417,50658
54146,82937,50660
60490,104254,50661
101953,34374,50672
34102,123860,50676
131486,16079,50683
109722,103303,50686
84301,41510,50695
76323,10299,50696
96361,122617,50701
4035,85614,50706
85220,14452,50707
365,58783,50709
15390,92965,50711
8393,48224,50715
147084,24441,50719
17311,39641,50720
141868,51469,50725
98653,145734,50731
81260,82588,50735
42175,159155,50736
93793,86279,50737
154948,12384,50741
75301,158585,50743
54148,104942,50746
55620,35528,50752
40116,61443,50754
56268,71234,50762
144134,118662,50762
18645,530,50762
134662,112724,50767
126218,65162,50774
59154,120571,50774
40100,282,50775
107300,57705,50776
79720,111035,50780
95621,50838,50789
93861,27340,50789
2113,143893,50795
139428,153116,50797
142911,38343,50799
86007,142330,50800
143003,147184,50800
110633,96632,50801
122770,11433,50802
114049,90351,50806
130155,31152,50809
54451,30436,50810
5654,154214,50813
87263,147436,50832
141400,125907,50843
65412,159331,50850
121189,122416,50853
96411,141799,50855
3997,43919,50856
140343,87991,50861
145865,32745,50864
37143,137757,50873
41998,27674,50882
58375,147614,50890
32807,120955,50891
84757,25962,50892
19384,121189,50892
94235,62536,50895
94235,85356,50896
138540,106801,50897
35578,88109,50898
16699,71746,50902
63401,118309,50902
138800,91256,50904
122521,109228,50904
146393,160442,50913
88349,104446,50915
76810,47623,50919
123719,25200,50921
45280,123744,50922
117818,143592,50925
8291,128078,50927
124790,65644,50931
59935,146571,50932
40763,105259,50939
136471,62045,50940
100339,45783,50945
64556,154598,50946
50853,77476,50947
20276,20047,50950
32792,3211,50951
150628,19965,50951
78740,56766,50963
143181,90428,50972
33953,36254,50979
32754,45788,50981
142010,97239,50982
15995,54854,50984
123827,150499,50988
39830,98653,50988
101117,56403,50988
114015,140751,50995
58509,44848,51001
138867,88295,51008
28248,35025,51011
8020,47113,51015
80209,29323,51020
134124,116610,51022
146895,52506,51024
76844,132503,51026
4297,43637,51031
89993,15310,51033
146076,52190,51036
160647,63470,51041
132382,20532,51041
85937,120107,51044
48217,104030,51045
67213,41573,51049
122006,60998,51049
126358,86166,51053
89429,126804,51053
60615,27347,51053
90022,33695,51055
93277,99416,51065
76171,22122,51066
78171,55201,51067
142208,5739,51069
135881,22170,51071
101454,159523,51074
125,124295,51075
1386,58407,51086
40441,156069,51089
138129,93940,51090
57705,42000,51093
80495,142352,51095
35886,13276,51100
108142,91741,51101
65120,141431,51102
85549,24627,51109
134293,129975,51111
75477,149849,51112
86922,142964,51112
130449,92469,51116
97676,96610,51123
138800,126886,51125
77949,130219,51125
96801,131590,51131
84919,77691,51134
48007,86137,51140
145395,93950,51142
17923,49626,51152
137386,135283,51153
86577,110083,51158
83090,90233,51161
12058,40046,51170
157458,111182,51170
13110,8459,51171
5775,132319,51174
71076,29353,51178
66865,104601,51180
94704,57705,51181
25234,64894,51183
129133,61085,51184
59654,79027,51189
11653,104205,51191
144140,73526,51193
25909,87649,51193
33239,126795,51194
155647,2932,51195
83293,59595,51197
7745,109487,51204
44040,106780,51220
81235,124530,51226
112004,92012,51237
58504,139729,51237
27557,103902,51238
156461,52173,51243
157056,65833,51245
6619,53800,51249
87641,40002,51250
138760,88619,51251
73951,2577,51255
93685,27600,51258
137882,145372,51260
86399,76570,51260
132460,110597,51267
81237,114380,51272
89012,145382,51280
64794,145512,51286
147027,89240,51288
156001,54254,51288
78623,51518,51288
155468,147219,51290
40071,45580,51295
2650,146230,51298
122515,116763,51307
38255,76619,51307
99381,77001,51308
34964,39427,51310
10759,135220,51311
148933,129004,51313
149720,149722,51315
107785,78623,51316
146285,11359,51321
18593,159481,51329
16172,121900,51333
65237,42872,51335
33109,104158,51339
159799,18155,51341
118662,81081,51342
26172,104226,51346
37299,125249,51355
140143,140157,51360
114913,85436,51363
96240,14978,51366
88987,83088,51368
135231,75136,51368
123901,14280,51369
50699,157208,51374
149762,5559,51388
141122,33123,51395
155061,126267,51396
40761,79029,51399
152317,90919,51402
3178,83422,51402
81032,16980,51404
148806,139623,51412
118264,140026,51412
99053,112625,51413
8891,16109,51415
50667,104980,51422
72294,41894,51424
135020,35190,51427
59055,10412,51430
147027,79020,51431
19578,114534,51432
154222,62417,51432
139050,119823,51437
5629,122327,51437
31540,68142,51437
68758,31205,51442
78307,44426,51450
52378,1988,51458
142384,2142,51458
152897,155605,51459
128592,26836,51459
8837,26506,51460
139920,88633,51463
12186,50096,51466
151395,121456,51467
72856,24445,51473
142010,50817,51479
95727,125292,51485
131751,79357,51485
19614,14022,51486
158544,55219,51486
143467,29634,51488
37279,4760,51493
77682,13015,51495
136703,36516,51502
84426,52593,51511
102809,78623,51512
21521,44742,51515
21168,6070,51516
150788,55161,51520
136322,26506,51525
55214,147443,51528
66880,51005,51533
104706,30141,51533
47684,152446,51536
77585,89545,51537
117735,10768,51537
52345,532,51543
144191,23018,51550
153112,89524,51558
131094,71457,51559
52623,36906,51562
104980,145546,51567
106946,80170,51575
23951,116532,51578
37344,154502,51578
4940,43214,51586
66876,205,51592
135301,81768,51595
126861,96553,51597
27369,25962,51598
50639,155300,51598
1257,76783,51602
91477,156479,51605
58772,135810,51605
63539,102734,51611
104914,394,51614
27017,36075,51615
129133,98922,51620
120077,85760,51621
110520,148549,51622
15397,154516,51622
7328,61762,51623
84351,84719,51623
31283,116427,51641
125598,53770,51644
149728,81564,51651
122818,29638,51653
25816,69214,51660
35688,42388,51661
57204,125753,51662
135333,25140,51663
58115,18566,51663
160442,28020,51665
24027,156908,51668
28489,55961,51673
108148,59753,51674
149408,37165,51679
81709,96781,51687
35690,16113,51687
100315,145164,51692
8789,146173,51693
125783,142687,51694
102797,118809,51702
28151,78122,51705
137497,137541,51706
18895,66818,51711
57317,160740,51718
38596,155345,51721
147436,87263,51723
36460,91546,51725
33554,22110,51735
67434,78329,51736
128267,94570,51736
125782,93659,51746
129038,90913,51751
122677,87511,51752
112370,65448,51767
119140,118582,51767
102803,11616,51768
97141,134687,51770
152716,134656,51771
103279,105539,51780
118582,20589,51783
112013,29188,51784
90114,46723,51785
132235,76899,51789
77002,126212,51793
18570,78788,51794
154985,43599,51795
25423,137223,51808
102712,95822,51810
149022,100327,51812
46014,137147,51813
34715,149272,51824
148806,72831,51826
126782,122222,51826
35111,90428,51829
46273,9352,51835
86716,22170,51835
92916,65700,51837
109484,83894,51837
73784,42338,51838
951,7736,51846
73589,81609,51853
122642,16113,51855
34106,160840,51856
43461,19542,51862
154083,53763,51864
159970,135822,51867
138970,138322,51868
44756,47617,51872
24633,49311,51874
145620,74671,51878
138523,132503,51886
111415,109433,51892
10038,68103,51894
32145,66098,51895
29921,13015,51897
51203,71220,51900
92439,137526,51901
152997,10455,51903
160784,100237,51911
97859,145453,51912
146364,78127,51912
104248,87019,51920
37385,150429,51920
144320,124297,51924
205,56083,51925
107624,127419,51927
8164,144164,51929
27839,135500,51933
125482,103869,51934
128485,29012,51936
55734,66506,51936
110536,10581,51937
63849,25478,51937
94696,70494,51940
90083,16705,51945
24394,57237,51945
159608,26420,51951
53176,77862,51956
18616,89238,51963
74122,53184,51964
77130,102255,51965
20879,3205,51970
94889,868,51972
33939,110498,51973
130650,4025,51980
156278,120068,51982
16509,145510,51983
116081,39471,51987
24673,122294,51989
140194,9479,51992
100946,80820,51992
96632,38255,51995
23993,10299,51997
93659,100690,52002
99049,129934,52002
136965,79200,52003
5673,41210,52006
29353,39251,52011
10466,28513,52012
50527,137668,52030
55451,133033,52030
147027,123919,52031
123744,74374,52038
97490,10195,52039
57350,108390,52046
47302,112039,52046
160807,142168,52047
44398,117822,52050
92221,57120,52050
145380,104673,52050
126886,24709,52053
144845,96935,52053
78303,125421,52058
27017,53465,52059
113345,133389,52060
22019,79246,52060
41758,72880,52064
51518,78623,52065
97906,67824,52065
28806,10537,52067
133904,45165,52068
8435,58407,52073
103777,68700,52073
99222,60712,52076
5604,88869,52077
11359,134671,52079
732,148,52084
49322,7062,52088
16904,6391,52091
121944,77666,52094
8793,91590,52096
33469,140273,52099
45788,149436,52101
151248,46648,52104
139053,53845,52105
157277,52775,52107
72816,50024,52109
29235,28173,52109
54312,35694,52112
134311,36516,52114
49626,110831,52114
70245,20237,52117
15460,134555,52121
4460,4490,52122
84735,74031,52123
104168,85802,52124
121777,129975,52125
91958,108613,52126
133945,62435,52129
52256,136112,52131
158045,83044,52145
155132,20201,52155
120571,59154,52169
134673,11288,52172
18738,65144,52177
125465,81404,52183
53036,9489,52184
130289,42353,52186
133138,79123,52187
60890,5770,52191
70267,120068,52193
46381,87258,52204
76252,44363,52206
74774,94512,52210
22122,90736,52218
27340,38325,52219
121221,148728,52225
40767,5449,52230
52565,58817,52230
82739,39529,52232
46091,87509,52235
65330,62693,52240
148399,129468,52244
102589,63514,52248
117324,139579,52248
139575,43076,52249
28282,154962,52250
62838,87305,52250
59066,128547,52261
155,58509,52266
38797,81200,52269
56667,117097,52269
95740,146842,52270
51921,87346,52272
62856,27280,52273
141799,127962,52277
72838,34617,52278
159331,135247,52279
74724,105948,52292
126902,29460,52295
11999,63782,52296
147184,96363,52297
39838,13763,52298
21933,27017,52303
43192,76899,52304
1157,36636,52304
86156,26172,52310
124807,102350,52312
53845,20641,52314
120573,101844,52314
79869,19614,52316
79307,28844,52317
109039,153953,52319
142964,95550,52325
56205,78915,52327
41037,123575,52329
56908,120466,52339
97027,110402,52343
33463,154970,52348
145382,134414,52351
67442,97781,52354
83455,83493,52357
1988,58379,52358
89545,73318,52358
155128,136839,52358
33109,147052,52361
84487,128288,52365
141864,118223,52368
52506,32145,52370
83860,125465,52371
7457,36137,52376
109007,4458,52379
130938,52722,52383
3596,134262,52388
28665,2533,52393
135433,52858,52395
130866,157065,52395
73822,32855,52396
89151,141782,52400
52518,64023,52403
152244,37900,52405
29188,10141,52406
33140,44756,52428
2577,34272,52433
54113,73456,52434
92301,61916,52436
9612,147536,52441
72173,37283,52441
29540,37145,52444
51639,88121,52446
44898,35746,52446
117949,7020,52447
77691,84919,52449
33695,135443,52454
66253,89015,52458
35089,150124,52465
85054,81701,52473
30743,103461,52475
141526,111833,52479
84682,29300,52487
156751,43443,52487
88437,11425,52489
68454,140208,52493
404,3219,52501
128240,26838,52501
33944,140420,52502
75183,142683,52509
154486,32300,52510
109206,149843,52511
11577,91741,52513
6507,93659,52515
73526,54283,52519
153826,35309,52524
81141,47119,52525
126982,22830,52526
155605,103663,52533
37876,15157,52536
67320,157261,52537
28173,56605,52540
141255,151453,52548
22170,5437,52551
1324,149700,52554
68762,49622,52561
79988,16233,52564
129714,109646,52565
44828,113992,52565
148992,119294,52568
134963,141841,52568
134550,53071,52571
29524,12219,52572
151225,111909,52591
49256,80356,52593
55737,57646,52596
72823,17845,52596
133059,43354,52597
70058,49027,52598
43637,4297,52603
34811,96671,52603
145533,95599,52604
33706,125273,52608
2041,128243,52611
136869,20418,52611
156461,138800,52613
32745,129133,52613
132622,70804,52616
61533,94895,52618
153719,124915,52626
94338,85244,52629
111180,154613,52630
156201,146992,52630
62239,6661,52630
60338,50395,52633
43666,14978,52636
117184,38263,52640
150085,48091,52641
64310,141658,52642
135959,15370,52647
97663,30738,52647
114521,8089,52648
28051,71976,52648
51201,79877,52650
120943,146012,52661
47999,28513,52663
80931,24296,52665
95822,28714,52665
142352,80495,52669
147090,35700,52675
38263,9062,52677
