pickup_spot,dropoff_spot,min_dep_time
155354,129256,40256
80834,46457,40257
107787,11616,40258
48076,52313,40258
30977,7221,40259
43165,45459,40259
146649,154269,40259
28804,123108,40259
77678,26111,40261
12587,67257,40261
146048,128529,40261
47183,147443,40262
76388,79969,40262
35386,85511,40262
97943,114764,40262
93915,118254,40262
65490,134872,40263
134650,141493,40264
123919,83768,40264
58419,103310,40264
71291,92301,40264
121261,92585,40264
20322,141414,40265
141542,16331,40265
1,136154,40265
135520,91552,40266
149796,104606,40266
21992,36981,40267
33746,108940,40267
98726,66571,40267
107473,68704,40267
6315,133258,40268
91317,128722,40268
116765,7723,40268
96079,92982,40269
103777,85306,40269
121760,13192,40270
54983,23028,40270
1954,29683,40270
110625,100888,40270
50878,55241,40271
22114,100009,40271
5439,5353,40271
154335,45062,40271
99335,150671,40271
117822,62875,40272
140588,158888,40273
150122,149945,40273
55347,154459,40274
41709,127134,40274
107657,80820,40275
38314,730,40275
35921,26594,40276
136428,45101,40276
33942,92330,40277
53235,84252,40277
29638,8172,40278
160836,58509,40278
149408,17843,40279
149408,89872,40279
68878,83058,40280
29921,72372,40280
154692,19232,40280
79238,77389,40280
122327,135866,40281
142386,71391,40281
1161,31033,40281
46110,48473,40281
33702,112128,40281
7823,109901,40282
44000,122977,40282
5789,103781,40282
44333,148050,40283
18159,137235,40283
85477,13296,40283
65711,90495,40283
126155,110333,40284
247,149333,40284
16520,84350,40284
19141,134929,40285
79229,17693,40285
79229,12197,40285
35095,105756,40286
83942,104854,40286
79936,1769,40287
27948,113883,40287
22603,25975,40287
87990,51731,40287
96260,53071,40289
53467,124721,40289
83241,61447,40290
151796,44437,40290
147146,46605,40290
2932,111526,40290
14439,70058,40291
3728,115665,40291
49256,16091,40291
58817,123561,40291
66816,54432,40291
47635,149491,40291
129002,92168,40291
102061,104213,40292
57705,16938,40293
119724,119740,40293
8789,92695,40293
8789,119632,40293
86680,96193,40293
469,143535,40293
35101,32155,40294
111895,122752,40294
117778,129104,40294
122597,103203,40294
42384,69458,40295
81990,109930,40295
10738,151687,40295
29937,81410,40295
123744,53001,40296
84929,98557,40297
96048,111544,40297
35025,137462,40297
88098,145734,40297
99020,80672,40298
157919,102064,40298
8079,32449,40298
33097,140837,40299
86610,65249,40299
123121,27017,40300
123340,128374,40300
148970,155597,40300
119847,48394,40300
30125,25528,40300
53129,158429,40300
50639,91256,40301
97987,110416,40301
1280,117766,40302
90577,25962,40303
11706,45306,40303
92697,19306,40303
120920,119885,40303
33448,102811,40303
98810,5705,40303
124457,9335,40304
158888,117816,40305
120784,56188,40305
81688,59682,40305
88341,103904,40306
146986,42609,40306
38726,64259,40306
160638,62456,40306
84575,104813,40306
20150,60863,40307
3636,147536,40307
2100,41693,40307
23070,114652,40307
110428,39905,40307
5446,131657,40307
72372,147027,40308
135437,142206,40308
147406,78052,40308
92184,45304,40308
150252,64529,40309
35105,150777,40309
76498,21661,40309
57434,18476,40309
60873,59235,40309
82453,135356,40310
36853,85327,40310
58775,23220,40310
158877,97155,40310
101844,146328,40310
148170,102556,40310
133104,147084,40310
121970,119327,40311
113323,1641,40311
24637,63287,40311
62976,159276,40312
137098,16007,40312
124812,104171,40312
33157,47980,40313
132235,29943,40313
122046,142131,40313
20639,43130,40313
68661,48471,40313
128078,65162,40314
78556,130252,40314
18936,24372,40314
124251,52283,40314
42843,41266,40315
151989,52448,40315
92123,40002,40315
35439,17365,40316
42287,155882,40316
159608,59250,40316
43604,8391,40317
84228,123827,40317
82876,29524,40317
102821,132174,40317
33503,47404,40317
39219,150594,40317
7488,112824,40317
11263,154406,40318
13016,155063,40318
68091,39949,40319
86260,155164,40319
7902,68015,40319
66154,83949,40320
25418,119051,40320
49256,33645,40321
138214,26326,40321
27804,44043,40321
45212,102217,40321
20301,30494,40322
9471,120567,40322
147616,151681,40322
102111,63618,40323
96155,98806,40323
129588,10400,40324
152395,42781,40325
152069,75840,40326
129810,132004,40327
72477,113277,40328
99783,65160,40328
118582,110141,40329
76317,79289,40329
145741,103835,40329
136851,357,40329
115342,124391,40329
12178,363,40330
160645,147003,40330
40336,17180,40330
147027,123919,40331
86541,151941,40331
112163,155468,40331
20868,1063,40332
154103,20550,40332
126828,108900,40332
109901,43715,40332
24683,76795,40333
106465,63512,40333
66726,89709,40334
26863,138870,40334
100968,92241,40334
24738,67436,40334
61760,66853,40334
143893,17313,40335
39860,12349,40335
138542,147406,40336
107307,106885,40336
76893,132423,40336
119484,128048,40336
41266,278,40337
96361,55961,40337
57646,51516,40337
122791,133824,40337
141317,60890,40338
98526,116214,40338
31720,142799,40339
17035,60990,40339
83853,90450,40340
124794,86086,40340
125639,8519,40340
19056,19,40340
157267,159501,40341
40417,38907,40341
17031,56525,40343
3909,87996,40343
76319,79289,40344
7848,129975,40344
40130,159220,40344
140737,38741,40345
47623,41723,40345
18115,2908,40345
62881,140229,40345
32827,22922,40346
16902,51165,40347
33463,78329,40349
52865,19577,40349
6919,12884,40349
78173,101117,40349
53838,102559,40349
29278,8891,40349
86013,100186,40349
136610,138892,40351
52955,103771,40351
58800,86571,40352
100374,92066,40352
148880,148050,40353
56512,27871,40353
36508,135819,40353
35259,135554,40353
145365,112399,40353
74955,68196,40354
137069,120884,40354
114235,109007,40355
35402,17442,40355
59294,99049,40355
37171,151511,40355
148981,7457,40356
76455,17855,40356
120949,54962,40356
72898,104171,40357
607,103257,40357
45320,133455,40357
138136,32745,40358
73103,77996,40358
89545,42812,40358
88082,25442,40358
32340,57705,40359
120385,33142,40359
138280,23419,40359
61113,104036,40359
37024,100331,40360
39244,123585,40360
144811,133138,40360
28263,84380,40360
74842,283,40360
78576,18042,40360
120107,142815,40361
20860,58842,40361
61374,141493,40361
109249,154222,40361
25432,128965,40361
7184,121972,40362
68801,151841,40362
117670,110846,40362
3521,109433,40363
20118,146866,40364
85770,43604,40364
24633,16149,40364
136885,21875,40365
92192,153110,40365
732,80518,40366
27065,12595,40366
121353,58516,40366
47436,26476,40367
35438,49740,40367
54250,27065,40367
141974,143755,40368
37415,145399,40368
110422,53751,40368
88275,53107,40368
113822,109646,40369
128547,43248,40369
105756,86964,40369
105756,98691,40369
79299,31707,40369
72636,113553,40369
149243,28804,40369
65943,156878,40369
101519,71671,40370
132004,44563,40370
5892,94747,40370
80380,39943,40370
160488,154625,40370
126896,100402,40371
22720,70961,40371
1247,85759,40371
46133,81410,40372
96325,97237,40372
159258,87641,40372
107615,58509,40373
21992,126565,40373
148981,154964,40373
47111,18952,40373
155611,28818,40373
9335,46133,40374
121756,70267,40374
92433,26840,40374
43604,91958,40374
72292,152807,40374
127285,44276,40374
87358,35360,40374
8238,34082,40374
61164,109646,40375
120979,143872,40375
16347,157616,40375
122384,32523,40375
109646,42648,40376
133512,37628,40376
91280,68684,40377
59283,67211,40377
84637,10563,40377
117739,84793,40377
128078,13525,40377
9241,120068,40378
77902,145085,40378
490,29604,40379
36046,103209,40379
6728,80195,40379
159608,37264,40379
416,142020,40379
108152,91741,40379
55775,128577,40380
98392,59507,40380
102170,11414,40380
19603,104826,40380
143655,85509,40380
43639,109206,40380
154516,11046,40382
118582,128060,40383
61291,95716,40385
156527,128856,40385
119825,66941,40385
120896,89078,40386
59114,33942,40386
78369,144837,40387
35025,99674,40387
66033,21515,40388
137354,129134,40388
48787,155027,40388
54131,7414,40388
18197,86663,40389
14994,86019,40389
36625,59015,40389
96809,82498,40390
138467,95601,40390
57157,149884,40391
1345,82805,40391
129133,95935,40391
118581,50761,40392
89394,16947,40392
115012,138596,40392
126488,105197,40393
29333,122830,40393
576,130818,40393
119530,111678,40393
132640,35700,40394
104885,14919,40394
24154,1590,40395
51862,15309,40395
150124,94898,40395
34377,158681,40395
122011,121963,40398
119251,125390,40399
106807,73758,40400
127155,55297,40400
144180,79248,40400
11671,139859,40400
38082,37424,40400
12384,13080,40400
59579,140276,40401
15745,112887,40401
138304,86962,40402
77660,77664,40403
146655,141902,40403
2772,2780,40403
96299,86150,40403
24475,142668,40403
108613,14442,40403
159503,99993,40404
37283,72173,40404
1092,17394,40404
86639,13192,40405
35574,125185,40405
27036,27049,40405
89249,84713,40405
111178,115164,40405
27032,151498,40406
2084,15469,40406
104663,121233,40406
80594,58409,40406
74647,104012,40406
47286,57353,40407
90208,106826,40407
141796,74324,40407
122989,82937,40408
41707,8602,40408
140129,25006,40408
35390,136857,40408
46827,98065,40408
73396,151524,40408
63758,121827,40409
67942,66033,40409
13192,116555,40410
76928,126580,40410
410,143434,40410
3455,91647,40410
55759,30233,40411
13852,90950,40411
41502,117274,40411
11244,18045,40412
634,19991,40412
61165,37761,40413
8626,76899,40413
156346,147771,40413
147076,41266,40414
116610,121205,40414
141956,149700,40415
39488,18390,40415
61161,148118,40415
154672,154619,40416
37169,8545,40416
23442,114148,40416
123744,144156,40416
363,158601,40417
147369,95935,40417
140815,41785,40417
153841,12607,40418
158881,87077,40418
70033,152414,40418
119489,21624,40419
144191,119284,40419
76849,38327,40419
47623,39251,40420
124026,128955,40420
66816,149755,40420
27465,18614,40420
153583,59118,40421
89496,16347,40421
101788,76204,40422
137963,151535,40422
129133,117112,40422
136006,9418,40423
22949,57170,40423
14836,104099,40423
116728,72503,40423
34715,83041,40424
103056,112895,40424
33938,107626,40425
120825,26506,40425
91718,90200,40425
21479,10768,40425
139149,30307,40425
27343,149668,40426
104706,73899,40426
125781,40141,40426
118264,81834,40426
49668,126218,40427
154039,101391,40427
100470,131677,40428
1280,149297,40428
9890,86200,40429
118897,108554,40429
15469,142115,40429
35148,120967,40429
134337,59729,40429
140279,53071,40430
57573,129975,40431
18145,37093,40431
116485,97943,40432
76063,60998,40434
22182,35054,40434
33388,27815,40434
79230,78146,40435
86909,45172,40435
65478,129889,40435
11573,90069,40436
75187,119210,40436
122570,32745,40437
84692,92319,40437
129694,122666,40437
21687,151451,40438
45788,79242,40438
20889,64749,40438
93326,16030,40438
153005,53089,40438
69238,132866,40438
49626,85475,40438
7864,54962,40439
158968,45165,40439
44832,1739,40439
55488,84239,40439
75902,13015,40439
19641,104258,40439
126694,49550,40440
137380,118845,40440
75201,14978,40440
83357,121181,40441
116250,42858,40441
119438,113683,40441
35344,121944,40441
32999,18873,40441
15159,115582,40442
72864,97781,40442
29217,111285,40442
40243,17745,40443
124297,31723,40444
134174,116173,40445
114257,130219,40445
33942,129714,40445
100410,58458,40446
78367,71490,40446
80521,76899,40447
99383,80997,40449
129975,13765,40450
129975,86362,40450
129143,38739,40450
94515,154413,40450
26464,57705,40450
26506,56137,40451
28180,72953,40451
150774,151725,40452
61443,15460,40452
138000,138181,40452
103320,151999,40453
135496,70243,40453
33901,129687,40453
104731,82793,40453
151548,11013,40454
35103,115036,40454
59231,280,40454
104168,150042,40454
87201,140699,40454
151972,111301,40455
149011,2494,40455
101652,77457,40456
138314,36101,40456
138759,123744,40457
31047,88997,40457
157548,7388,40458
18421,157637,40459
116370,58844,40459
96080,120924,40459
77469,130711,40459
113105,27674,40460
17691,153883,40460
3480,79289,40461
4972,140592,40461
38741,54169,40462
114029,53596,40462
141658,119530,40463
20882,15274,40463
85458,87079,40464
123921,68176,40465
149828,44252,40465
40553,26376,40465
8762,66865,40466
17743,120063,40466
29614,25518,40466
68868,112163,40466
72549,138282,40466
114730,48471,40466
40387,59321,40466
5527,60863,40467
93685,27596,40467
135520,11624,40467
149051,32038,40467
22550,1542,40468
33599,111349,40468
154625,94605,40468
158570,58509,40469
137969,59776,40469
58219,159659,40469
77070,52518,40469
108887,106086,40470
117298,70555,40470
19925,16947,40471
17273,143112,40471
67824,149367,40471
14718,23682,40472
46574,67131,40473
53732,54432,40473
46802,27017,40474
90446,159627,40474
53348,89288,40474
74355,102927,40474
117567,156201,40475
8891,65162,40476
146393,123782,40476
40139,43704,40476
26172,64271,40476
129474,123375,40476
116723,81601,40476
37608,79365,40476
106786,79229,40476
28943,145611,40477
39007,111843,40477
66422,45422,40477
148186,15775,40478
81909,8476,40478
138008,60863,40478
57436,56683,40478
91741,20915,40479
78258,134268,40479
31208,60344,40479
41165,156191,40480
125592,117984,40480
122104,67275,40481
18583,23082,40481
55327,105679,40481
97011,128981,40481
95494,67599,40481
41723,57745,40482
160556,34947,40482
37310,47623,40483
4331,21452,40483
38736,147565,40483
61451,91355,40484
66055,113990,40484
120949,23545,40484
125933,76153,40485
35623,16520,40485
125775,127928,40485
110742,147897,40485
37782,104242,40485
17158,105842,40485
142489,137335,40485
152887,97538,40487
73409,116394,40487
35402,68180,40487
70555,77954,40487
45841,111242,40488
42480,9110,40488
78623,91827,40488
33546,67129,40488
99232,122188,40488
97634,104030,40489
27602,10218,40489
122028,57644,40489
96847,69196,40489
135279,134526,40489
135068,103594,40490
98782,103659,40490
38010,80495,40490
9422,107859,40491
157624,122612,40491
19618,76046,40492
117790,144695,40492
96024,30654,40492
18040,95776,40492
108251,3421,40492
144160,101671,40493
28012,28071,40493
117317,90823,40493
47519,10299,40493
35700,117307,40494
10062,126,40494
99224,41121,40494
55212,80482,40495
149937,66846,40495
45792,40008,40495
31050,149700,40496
105551,111053,40496
11106,11592,40497
82049,8296,40497
154337,125786,40498
159097,128751,40499
56113,91754,40499
51637,13268,40500
27714,89188,40500
151603,45424,40500
27660,57705,40501
24551,63656,40501
155051,95178,40502
38761,58383,40502
61194,137685,40502
12269,92357,40503
156882,19555,40503
55526,104205,40504
36303,80978,40504
6238,16121,40504
16343,118582,40505
5363,90569,40505
62173,142272,40506
95597,121450,40507
130400,141197,40507
280,92160,40507
55287,109433,40508
126396,10847,40508
2494,28143,40508
18432,87808,40508
135072,67240,40509
85507,33879,40509
32513,99575,40509
156168,74693,40509
96622,96521,40510
7012,18017,40510
111178,120107,40511
14570,147536,40511
85697,109930,40511
5209,31865,40511
67452,97085,40512
148112,24507,40512
92170,151523,40512
58058,57820,40512
48230,12288,40513
38596,96109,40513
147217,38418,40514
135352,145422,40514
48808,94079,40514
142208,9483,40514
17358,14145,40515
86928,126694,40515
109930,160258,40516
5865,146070,40516
120936,156331,40517
72911,146653,40517
70225,120321,40517
76173,107537,40518
84757,30235,40518
732,141353,40519
107659,41723,40519
31050,17870,40519
50872,18417,40520
86252,149408,40522
24885,103506,40522
42580,100149,40523
90042,23772,40524
89282,46434,40524
55202,147460,40525
138000,117413,40525
151892,115106,40525
62247,18281,40526
33951,145764,40527
5633,49616,40527
732,34659,40528
153347,20011,40528
43940,73404,40528
102064,20831,40529
53606,11092,40529
132445,122254,40529
49766,31593,40530
149208,120092,40530
9011,144987,40530
45306,21060,40531
45704,27525,40531
2036,2034,40531
118077,33791,40531
1,80726,40531
147156,59306,40532
63431,157600,40532
154241,47831,40532
62609,118582,40532
122497,122465,40533
52609,103203,40534
111343,67340,40534
77996,122222,40534
104601,59059,40534
147453,115882,40534
114108,45712,40535
34082,108667,40537
10289,133339,40537
29619,138997,40539
84353,100428,40539
144173,35431,40539
84865,20118,40539
157616,112982,40540
6728,91256,40540
100660,4632,40540
16832,152897,40540
36282,57896,40540
95507,78314,40540
118106,2882,40541
109646,18835,40541
109253,43637,40541
8054,123805,40542
21817,142272,40542
61957,68103,40542
86541,104264,40542
145716,17983,40542
74281,67337,40542
47701,155051,40543
135243,147536,40543
53765,25132,40543
158358,51203,40543
96985,5465,40544
37323,106801,40544
20651,112392,40545
58154,14448,40545
89764,89569,40545
45800,80208,40545
30465,70077,40545
96645,153240,40545
118395,24709,40545
60413,34715,40546
145347,41961,40546
101058,15304,40546
110534,151548,40547
86541,98569,40547
107529,159976,40547
133290,31372,40547
124272,80726,40548
26302,147047,40548
48023,137677,40548
13296,142719,40548
100186,47539,40549
68706,67103,40549
86928,148551,40550
126814,3766,40550
122132,13015,40551
26632,146023,40551
45939,147649,40551
123893,119750,40551
126252,4967,40552
104626,86648,40553
53463,69441,40553
140846,42617,40554
43624,74304,40555
33228,122205,40555
36145,53129,40555
57667,160824,40556
25006,147185,40556
30135,18644,40556
18562,55214,40557
121559,147767,40557
155801,860,40557
42792,139863,40557
12058,114764,40558
151535,19599,40558
35154,30467,40558
77842,102174,40558
20701,145613,40559
102113,153354,40559
140977,32993,40559
129030,39801,40559
27442,70182,40559
102299,85890,40559
13192,107355,40560
117611,50813,40560
97104,80812,40560
141633,31858,40561
146693,85591,40561
61420,143005,40561
135437,17695,40561
35527,138175,40561
75977,84602,40562
119965,91874,40562
99547,59404,40562
63291,129468,40563
153007,139859,40563
157655,27032,40563
44245,63653,40563
144144,144164,40563
78393,12401,40564
102834,102468,40564
130014,65492,40565
137698,29736,40566
83872,129712,40567
57157,41396,40567
113626,66265,40567
30813,122370,40568
104875,1386,40568
37430,24709,40568
130936,148050,40568
74691,52247,40568
41527,149700,40569
66045,14412,40569
155150,61940,40569
135610,72798,40569
112626,154271,40569
18318,29188,40570
33103,143716,40570
18139,138130,40571
128503,108409,40571
109318,7502,40571
85857,85609,40571
95203,136150,40571
76737,113130,40571
74493,51561,40571
102953,71496,40572
9888,138518,40572
62261,72206,40572
49115,17341,40573
131857,91477,40574
32946,122642,40574
104264,70756,40574
140792,115451,40575
101844,114106,40575
44112,142460,40576
23404,156094,40576
2173,45570,40576
91428,138415,40576
33554,64654,40576
147179,159238,40577
88755,35352,40577
5759,5439,40577
3521,58769,40577
79478,97430,40577
48085,6752,40577
55631,103098,40577
1641,90058,40577
44369,2982,40577
149341,50958,40578
104038,160095,40578
149341,2950,40578
123413,120468,40579
124160,127219,40580
142666,81984,40580
143744,131394,40581
126712,1386,40581
73179,108140,40581
94322,130620,40581
69737,116725,40582
11590,6476,40582
103643,57705,40583
129632,129519,40583
138383,17180,40583
1326,134647,40583
102865,63584,40584
1994,123976,40584
1280,18008,40585
1401,10007,40585
159454,41788,40585
129100,42818,40585
1386,104879,40586
143716,86137,40587
22881,43575,40587
110532,101454,40587
37395,155010,40587
72850,99883,40588
32027,7726,40588
87123,39927,40588
91224,141895,40589
100591,1063,40589
708,32823,40589
37143,154970,40589
89969,33945,40589
28301,86510,40589
94889,81653,40590
115711,65536,40590
160220,49604,40590
132574,93659,40590
35462,47404,40590
20322,147765,40590
82733,92662,40590
86086,95754,40590
92188,141914,40590
7404,97200,40591
15493,62443,40592
96050,89196,40592
138130,50878,40592
148981,83619,40592
28800,22273,40592
156346,104914,40592
35746,38263,40593
52859,155130,40593
63123,140505,40593
65049,23417,40593
50618,24980,40593
1324,111630,40593
3627,72503,40594
81077,29327,40594
30410,109930,40595
41448,13192,40596
132421,123513,40596
41171,131120,40596
6649,5824,40597
119776,38868,40597
124889,46457,40598
95611,6833,40598
84661,138347,40598
106142,106968,40599
101750,142334,40599
2128,42147,40600
13015,78355,40600
52532,17047,40601
140293,34070,40601
67469,117719,40601
39217,159155,40601
93659,159636,40602
16520,92051,40603
96805,57705,40604
122556,96687,40606
155742,65237,40608
121177,78291,40608
133099,96585,40609
53402,93270,40609
125671,87277,40609
102539,85601,40609
115366,77908,40610
87001,145505,40610
119186,116214,40610
95621,76153,40611
36896,98808,40611
38884,158636,40611
9929,97243,40613
78209,96193,40613
1794,159845,40613
147004,159741,40614
31536,138894,40614
45432,103997,40614
9211,154013,40614
29594,29614,40614
118675,83998,40615
26115,40199,40616
142192,70576,40616
116376,116441,40616
76077,11624,40617
55999,69240,40617
135435,5670,40617
104248,12263,40618
9430,41266,40618
106015,68684,40618
159556,15406,40619
147172,44832,40619
132415,152181,40619
8162,148933,40620
116144,98612,40620
39945,92097,40621
81055,134650,40621
141357,99545,40621
51685,47418,40621
16341,86916,40621
157257,104404,40622
36464,25154,40623
142238,32721,40623
67697,149341,40623
126040,58251,40623
126210,156071,40623
120109,88358,40623
113345,136965,40623
136256,112972,40624
158998,21864,40624
61944,92391,40624
29496,122288,40625
31995,86156,40625
112883,48240,40625
144725,34903,40626
105802,137715,40627
61166,49311,40628
95116,33605,40628
324,34117,40628
43934,149341,40630
118959,101125,40630
141383,76092,40630
86680,45306,40631
58158,125196,40631
143806,105590,40632
27674,26450,40633
27674,88861,40633
151333,145380,40633
105590,19339,40634
47111,14698,40634
99083,95580,40636
7882,4410,40636
77244,77392,40636
88343,6463,40636
52024,86322,40637
41388,39886,40638
79075,113012,40638
119370,30430,40638
84193,17862,40638
27345,6643,40639
15995,74786,40639
28000,97085,40640
71816,148050,40640
97626,70056,40640
105944,72487,40640
96293,123744,40641
137790,41266,40641
122222,33879,40641
66123,5470,40641
92111,65162,40642
100519,34145,40642
62934,55781,40642
31370,91039,40642
87641,80211,40642
34089,33942,40642
29488,36101,40644
78915,80495,40644
88679,23368,40644
30968,5745,40644
7467,46149,40645
9888,135956,40645
133116,406,40645
23879,81742,40646
31966,17271,40646
122245,150192,40646
67467,51037,40646
45222,11872,40646
89080,86996,40646
6242,92347,40647
36645,115230,40647
57059,24326,40647
14760,27278,40647
150777,93659,40648
86023,75743,40648
148544,35927,40649
76202,137770,40649
94605,86553,40650
10737,44314,40650
92221,99146,40650
92172,151498,40651
13470,106015,40651
54962,29508,40651
5582,148050,40652
106201,130792,40652
61727,159699,40653
142363,144751,40653
53433,37167,40654
62239,60714,40654
149470,47182,40655
159509,160579,40655
35354,90470,40655
26170,156271,40656
8238,37143,40656
51694,27448,40656
66656,105998,40656
79618,98990,40657
78842,154165,40657
29670,63618,40658
53071,42176,40658
149795,111343,40658
143165,10497,40658
74671,12263,40659
60891,84733,40659
46257,16532,40659
40144,78369,40659
68258,92383,40660
100722,37369,40660
128630,40385,40660
28259,24840,40660
32137,134777,40660
80634,28061,40660
36143,149414,40661
132393,18950,40661
133868,136268,40662
89872,101788,40662
57252,35282,40662
23982,140096,40663
153347,35583,40663
108407,7469,40663
18916,62613,40664
124004,141355,40664
57833,58716,40664
20049,120968,40664
469,29604,40665
60006,135977,40665
158197,27442,40665
126046,9683,40666
66816,104601,40667
150182,2233,40667
120859,122094,40667
28702,22808,40668
95554,5402,40668
117790,18872,40669
46133,124479,40669
14978,97737,40669
73643,86200,40669
125517,91218,40669
114023,97820,40670
155045,18045,40670
87539,54215,40670
45440,44073,40670
38029,126655,40670
34715,108280,40670
10847,70058,40671
74407,102097,40671
64264,394,40672
93019,150786,40672
127752,7217,40673
85812,52057,40673
71120,18030,40673
22947,57705,40674
19965,108568,40674
94514,75323,40674
114261,133675,40674
37285,147052,40675
102803,45306,40675
57016,6889,40675
117221,53101,40675
74774,45306,40676
65446,65438,40676
67025,41167,40677
87615,41608,40677
38263,93275,40677
36728,68199,40678
87658,97916,40679
96982,24114,40680
37285,106801,40681
148544,2934,40681
140203,10563,40681
160493,42478,40682
49604,109470,40682
17092,90171,40684
41788,149408,40685
67657,135878,40685
89803,41573,40685
123812,123876,40685
131130,18895,40685
121987,75530,40685
19614,95280,40686
131102,131104,40686
71490,36983,40686
66650,98232,40686
58509,23125,40687
58509,24249,40687
58509,107615,40687
58509,127748,40687
58509,118083,40687
38312,33607,40687
98911,47623,40687
14272,86522,40687
84945,42812,40688
46279,96451,40688
32145,41717,40688
35694,43417,40688
24783,86322,40689
74057,5336,40690
98067,106117,40690
42502,60728,40691
110015,47627,40691
53825,33552,40692
25237,142172,40692
64556,97781,40693
90577,145038,40693
125452,91814,40693
143203,4946,40693
143806,122705,40693
152446,29604,40694
18045,116214,40694
147614,18703,40694
19846,110083,40694
1993,67475,40695
52196,118073,40695
116081,3760,40695
75842,110507,40696
42654,76153,40696
42378,34082,40696
86167,17389,40697
57657,43704,40697
43940,114005,40697
93501,106117,40697
44369,4606,40698
33477,80495,40698
46823,103536,40698
15469,160131,40699
91389,18837,40700
50488,27806,40702
122660,122887,40704
156751,95397,40705
5105,42200,40705
4412,70989,40705
91905,60871,40705
5444,51425,40705
5527,74955,40706
126176,17705,40707
78013,80314,40707
149454,9076,40707
97689,68103,40708
21976,122314,40708
79031,81006,40708
5437,113988,40708
156226,79672,40708
99222,25423,40709
100183,138883,40709
90040,63193,40710
96009,149755,40710
20526,122175,40710
1592,31840,40710
69112,69155,40711
122230,33463,40711
67460,142610,40711
90095,79961,40712
20892,111678,40712
61916,33661,40712
113666,103213,40713
83808,12305,40714
152730,8553,40714
80804,78312,40714
74647,145710,40715
92174,104185,40715
23387,119021,40715
51610,8291,40715
5767,88705,40715
16770,104817,40717
148880,149337,40717
96979,127990,40717
141746,118582,40718
18701,108883,40718
148778,26504,40718
133057,74810,40719
32677,154559,40719
78101,89157,40719
53432,47623,40720
129975,116441,40720
129975,116488,40720
112434,45436,40721
87824,35513,40721
101228,58587,40722
107869,78623,40724
85582,28429,40724
109646,40183,40724
87206,89989,40724
117682,78209,40725
21392,9608,40725
12213,92583,40726
83621,128222,40726
122612,27608,40727
11740,15201,40727
146345,154510,40727
151045,117017,40727
22896,57705,40728
5893,77669,40728
75024,159977,40728
138322,29920,40728
24853,34431,40729
46133,33235,40729
68126,18845,40729
144126,157999,40730
77242,113052,40730
45422,32527,40731
139045,139062,40731
12162,129687,40732
14603,122472,40733
47009,1330,40733
48779,94079,40733
80394,47661,40733
72288,29158,40733
148882,148986,40733
129889,88096,40734
8242,12263,40735
149336,56999,40735
47412,81461,40735
96811,92930,40735
155340,90007,40735
64521,112712,40735
86516,8831,40735
52089,24819,40736
133854,160060,40736
111007,108704,40737
132717,132505,40737
135082,95702,40737
35511,41705,40737
76153,20303,40738
61194,47216,40739
138883,147052,40739
122352,83289,40739
40135,126809,40739
101629,145702,40740
133943,82261,40740
28828,8435,40740
81990,76899,40741
145612,4008,40741
160671,8673,40741
29188,13470,40742
40853,114148,40742
56011,732,40742
2122,86298,40742
146393,121575,40742
18115,126761,40742
4049,25523,40743
117276,29604,40743
70099,79229,40744
114019,14978,40744
78454,86268,40744
24785,53474,40745
128019,18357,40746
13298,58277,40747
154615,130934,40747
125744,90527,40747
60488,23556,40747
76833,32137,40747
67915,72009,40748
154710,89545,40749
110704,84747,40749
43704,122770,40749
16947,62169,40749
154498,2222,40750
126610,42163,40750
48183,56190,40750
45422,66800,40751
18386,100684,40751
20253,84495,40751
21479,86778,40751
105953,146398,40751
157440,75183,40752
72704,55347,40752
62372,73532,40753
66191,14995,40754
154152,158879,40754
113900,23141,40755
28086,123827,40755
70397,102338,40755
138433,95725,40755
160814,156751,40756
120204,126771,40756
117441,27783,40756
103649,76313,40756
88412,96521,40756
147371,160796,40756
2934,7421,40756
143398,64552,40756
15150,91741,40757
34677,137203,40757
100305,134872,40758
67338,120468,40758
107079,70637,40759
91134,127047,40759
54522,6243,40759
101748,115443,40759
22640,23308,40760
47699,35829,40761
90607,67213,40761
137777,76916,40762
59365,126690,40762
87430,109797,40762
28059,49985,40762
158238,147052,40762
22953,65698,40763
116431,96720,40763
81274,61686,40763
90130,59402,40763
55225,72961,40764
138383,136658,40764
112712,12263,40765
98191,30360,40765
90738,85576,40765
109197,68038,40765
108285,58504,40765
150918,154976,40765
103320,135087,40766
28814,99879,40766
147051,154502,40766
126230,125473,40766
57646,45754,40767
77333,99547,40768
10193,13361,40768
154662,115715,40768
115908,58771,40768
88778,18610,40769
33456,86716,40769
25801,12237,40771
15222,145580,40771
133997,31693,40771
35946,116725,40771
34352,99699,40772
3768,63758,40772
77447,73396,40773
42607,30049,40773
79941,61641,40774
47201,59367,40774
27269,94234,40774
10038,8203,40775
54187,118,40775
141076,132518,40775
143720,156868,40776
15155,35278,40776
122546,6893,40776
25501,99260,40777
77816,89545,40777
127833,61599,40777
80814,147371,40778
118582,119140,40779
18616,76866,40780
99975,71553,40780
25774,18568,40781
96318,16952,40781
152278,90481,40781
48021,74673,40781
146008,65162,40782
114825,92172,40783
140564,131325,40783
37320,123378,40783
52925,11263,40783
97620,28031,40784
66263,72938,40784
127727,16121,40784
14704,149700,40785
133729,29492,40785
21558,131345,40785
107143,8793,40786
144983,145422,40786
131716,8954,40786
122966,36317,40786
101961,135944,40787
